sa_clli,clli,site_name,address,phone_line,emergency_line,latitude,longitude,contact_and_site_access,other_site_information,type,sub_type,manager,plant
QUBCPQ,SFOYPQFX,FOT Domaine des Retraités,"2980 Rue du Domaine des Retraités, Québec, QC G1W 4V4",,,46.753961,-71.296015,​Code du cadenas : 6685,,Building,FOT,Alexandre Lamarre,9532
SANBPQ,SJOMPQAC,Hutte Mobilité Saint-Joachim,"lot 268 boulevard Saint-Anne, Saint-Joachim , QC G0A 1E0, Canada",,,47.06006253,-70.86928541,"Le lockbox est sur la cloture en arriere. Ville de St-Joachin: 418-827-3755. Bell Mobility Ops Dept Tel: (514) 420-3857. Racquettes ou Ski-Doo.  Environ 50
",,Building,Remote,Alexandre Lamarre,9532
QUBCPQ,VNERPQAF,POP 455 Marais,"455 rue du Marais, Quebec, QC G1M 3R1, Canada",418-780-1110,,46.827113,-71.282333,"Boite à code côté gauche, permetant d'obtenir la clé de la porte extérieur. 
Personne responsable de la gestion de votre immeuble est désormais Monsieur Denis Simard que vous pouvez contacter des façons suivantes :personne responsable de la gestion de votre immeuble est désormais Monsieur Denis Simard que vous pouvez contacter des façons suivantes :
Par téléphone : 418 681-6300 poste 2310
Par courriel :denis.simard@cominar.com
De plus, nous vous rappelons qu’en composant le 418 681-8151, vous pouvez en tout temps joindre notre service à la clientèle pour toute demande relative :
- à l’entretien du terrain, des aires de stationnement et des aires communes de l’immeuble
- au confort de votre local;
- à l’entretien ménager de votre local et au remplacement d’appareil d’éclairage (si ceux-ci sont offerts par FPI Cominar;
- aux urgences ou toutes autres demandes.
Il vous est également possible de nous faire parvenir vos demandes non urgentes par courriel à l’adressesac@cominar.com.",,Building,POP,Alexandre Lamarre,9532
CHPLSKAC,CHPLSKAC,,"4 ,CHAPLEAU SK S0H0V0",,,50.4627769,-106.6566682,4 AVENUE BETWEEN 4 & 6 STREET,,Building,N/A,Andre MacKinnon,9526
CRMCSKAC,CRMCSKAC,,CARMICHAEL SK S0N2S0,,,50.04992,-108.65002,,,Building,N/A,Andre MacKinnon,9526
CZLTSKTS,CZLTSKTS,,BIGGAR SK S0K0M0,,,52.044052,-107.81348,,,Building,N/A,Andre MacKinnon,9526
ESTVSK01,ESTVSK01,,"1117 4TH ,ESTEVAN SK S4A0W6",,,49.1400238,-102.9937174,,,Building,N/A,Andre MacKinnon,9526
ESTVSK01,ESTVSKCP,,1126 6TH STREET,,,49.141676,-102.9928601,,,Building,N/A,Andre MacKinnon,9526
BTHNSK02,FNDLSK02,Findlater RDO,,,,50.779027,-105.400527,,,Building,N/A,Andre MacKinnon,9526
HMBLSK01,HMBLSK01,,"706 MAIN ,HUMBOLDT SK S4P3Y2",,,52.2006497,-105.1227356,,,Building,N/A,Andre MacKinnon,9526
LLYDSK01,LLYDSK01,,"4734 48TH ,LLOYDMINSTER SK S9V0K5",,,53.2816435,-110.0004545,,,Building,N/A,Andre MacKinnon,9526
MLFTSK03,MLFTSK03,,,,,52.860894,-104.608522,,,Building,N/A,Andre MacKinnon,9526
MPCKSKAC,MPCKSKAC,,,,,49.909722,-109.478889,,,Building,N/A,Andre MacKinnon,9528
MRWLSKTS,MRWLSKTS,,,,,50.7932,-101.573332,,,Building,N/A,Andre MacKinnon,9526
MSJWSK02,MSJWSK02,,,,,50.393345,-105.536197,,,Building,N/A,Andre MacKinnon,9526
MSJWSKAJ,MSJWSKAJ,,,,,50.389167,-105.54,,,Building,N/A,Andre MacKinnon,9526
MSJWSKAJ,MSJWSKDJ,,,,,50.393533,-105.551899,,,Building,N/A,Andre MacKinnon,9526
NBFRSK02,NBFRSK02,,,,,52.775659,-108.300293,,,Building,N/A,Andre MacKinnon,9526
NLBGSKTS,NLBGSKTS,,,,,52.829637,-109.616705,,,Building,N/A,Andre MacKinnon,9526
PLNKSKTS,PLNKSKTS,,,,,51.90584,-105.44913,,,Building,N/A,Andre MacKinnon,9526
PRNASK01,PRNASK01,,,,,53.202015,-105.752791,,,Building,N/A,Andre MacKinnon,9526
PRNASK01,PRNASKEQ,,,,,53.215961,-105.676956,,,Building,N/A,Andre MacKinnon,9526
REGNSK01,REGNSK01,,,,,50.44946,-104.61329,,,Building,N/A,Andre MacKinnon,9526
REGNSK03,REGNSK03,,,,,50.41016,-104.61946,,,Building,N/A,Andre MacKinnon,9526
REGNSK03,REGNSK05,REGN_East_RDO_1A,,,,50.446426,-104.477592,,,Building,N/A,Andre MacKinnon,9526
RCTNSK01,REGNSK48,,,,,50.378467,-104.669267,,,Building,N/A,Andre MacKinnon,9526
REGNSKDB,REGNSKDB,,,,,50.450575,-104.614995,,,Building,N/A,Andre MacKinnon,9526
REGNSKDP,REGNSKDP,,,,,50.455,-104.596111,,,Building,N/A,Andre MacKinnon,9526
RGBHSK01,RGBHSK01,,"FAIRCHILD E,REGINA BEACH SK S0G4C0",,,50.794075,-104.985781,,,Building,N/A,Andre MacKinnon,9526
SKTNSK01,SKTNSK01,,,,,52.1298,-106.66461,,,Building,N/A,Andre MacKinnon,9526
SKTNSKBV,SKTNSKBV,,,,,52.12958,-106.67228,,,Building,N/A,Andre MacKinnon,9526
SKTNSK07,SKTNSKBY,,"75 King St, Saskatoon, SK S7K 1X7",,,52.138426,-106.661714,,,Building,N/A,Andre MacKinnon,9526
SPSDSKTS,SPSDSKTS,,,,,51.352863,-102.738813,,,Building,N/A,Andre MacKinnon,9526
SWCRSK02,SWCRSK02,,"124 CHAPLIN W,SWIFT CURRENT SK S9H4K7",,,50.2849544,-107.8025623,,,Building,N/A,Andre MacKinnon,9526
SWCRSKAE,SWCRSK03,,,,,50.281939,-107.818061,,,Building,N/A,Andre MacKinnon,9526
SWCRSKAE,SWCRSKAE,,,,,50.281944,-107.818056,,,Building,N/A,Andre MacKinnon,9526
TPKNSK01,TPKNSK02,Tompkins RDO,,,,50.07639,-108.73556,,,Building,N/A,Andre MacKinnon,9526
WILKSKTS,WILKSKTS,,,,,52.415085,-108.73435,,,Building,N/A,Andre MacKinnon,9526
WLSLSKAC,WLSLSKAC,,,,,50.422222,-103.2725,,,Building,N/A,Andre MacKinnon,9526
WPLLSKAB,WPLLSKAB,,,,,50.262778,-101.973611,,,Building,N/A,Andre MacKinnon,9526
WYBNSK03,WYBNSK03,,,,,49.663067,-103.853047,,,Building,N/A,Andre MacKinnon,9526
YKTNSK01,YKTNSK01,,,,,51.212991,-102.462949,,,Building,N/A,Andre MacKinnon,9526
CSPLPQ,ALVLPQXA,Central Albertville,"315 rue Saint-Raphael, Albertville, QC G0J 1A0, Canada",418-756-1115,,48.324157,-67.360289,,,Building,CO,Hugues Mathieu,9534
AMQUPQ,AMQUPQBA,Centre de Service Amqui,"310 boulevard Saint-Benoit Est, Amqui , QC, G5J 2C2, Canada",,,48.451676,-67.405928,Centre de Service,,Building,Compound,Hugues Mathieu,9534
AMQUPQ,AMQUPQXA,FOT Lac-au-Saumon,"397 rang Didier, Lac-Au-Saumon, QC G0J 1M0",418-629-1083,,48.438086,-67.383598,,,Building,FOT,Hugues Mathieu,9534
AMQUPQ,AMQUPQXC,Radio Amqui,"Rang Saint-Guillaume, Amqui, QC , G5J 3N3 , CANADA",418-629-1080,,48.479706,-67.464515,,,Building,Remote,Hugues Mathieu,9534
AMQUPQ,AMQUPQXQ,Central Amqui,"24 rue d'Auteuil, Amqui, QC G5J 1V5, Canada",418-629-1005,,48.464766,-67.436008,,,Building,CO,Hugues Mathieu,9534
BADSPQ,BADSPQXQ,Central Baie-des-Sables,"9 rue Saint Jean Baptiste, Baie-des-Sables, QC G0J 1C0, Canada",418-772-1005,,48.720089,-67.898448,,,Building,CO,Hugues Mathieu,9534
BICCPQ,BICCPQU7000,ERA #1 Le Bic,"2379 Route 132 Est,LE BIC, PQ, GOL 1B0 , Canada",,,48.38931,-68.6706,,,Remote cabinet,RDAC,Hugues Mathieu,9534
BICCPQ,BICCPQU7001,ERA #2 Le Bic,"2165 Rte 132 E, Bic, QC, Canada",,,48.39819,-68.655,,,Remote cabinet,RDAC,Hugues Mathieu,9534
BICCPQ,BICCPQU7002,ERA #3 Le Bic,"2067 Rte 132 E, Bic, QC, Canada",,,48.40175,-68.64674,,,Remote cabinet,RDAC,Hugues Mathieu,9534
BICCPQ,BICCPQU7003,ERA #4 Le Bic,"1781 3E Rang Du Bic , RIMOUSKI , QC , G5L 8Y9 , CANADA",,,48.38473,-68.628168,,,Remote cabinet,RDAC,Hugues Mathieu,9534
BICCPQ,BICCPQXQ,Central Le Bic,"18 rue adélard parent, Rimouski, QC G0L 1B0, Canada",418-736-1005,,48.37233,-68.705224,,,Building,CO,Hugues Mathieu,9534
CSPLPQ,CSPLPQXQ,Central Causapscal,"97 rue Notre-Dame, Causapcal, QC G0J 1J0, Canada",418-756-1005,,48.357611,-67.22502,,,Building,CO,Hugues Mathieu,9534
EPSTPQ,EPSTPQXQ,Central Esprit-Saint,"199 route 232 Sud, Esprit-Saint, QC, Canada",418-779-1005,,48.078301,-68.546771,,,Building,CO,Hugues Mathieu,9534
SFCTPQ,GSRCPQXA,Central Grosses-Roches,"108 rue du Rosaire, Grosses-Roches, QC G0J 1K0, Canada",418-733-1105,,48.938514,-67.171869,,,Building,CO,Hugues Mathieu,9534
SFCTPQ,GSRCPQXQ,Radio Grosses-Roches,"route de Saint-Thomas, Grosses-Roches, QC Canada",418-733-4431,,48.91401851,-67.10994008,Radio TD-2 Rang 4,,Building,CO,Hugues Mathieu,9534
LBLSPQ,LBLSPQXQ,Central Les boules,"189 rue Principale, Metis-sur-Mer, QC G0J 1S0, Canada",418-936-1005,,48.683626,-67.969569,,,Building,CO,Hugues Mathieu,9534
EPSTPQ,LCAGPQXA,Central Lac-des-Aigles,"123 rue Principale, Lac-des-Aigles, QC G0L, Canada",418-779-1105,,47.99545,-68.672258,,,Building,CO,Hugues Mathieu,9534
LCSMPQ,LCSMPQXQ,Central Lac-au-Saumon,"32 rue de l'Eglise, Lac-Aux-Saumons, QC G0J 1M0, Canada",418-778-1005,,48.421711,-67.345054,,,Building,CO,Hugues Mathieu,9534
STULPQ,LDILPQXA,Central Lac des Iles,"271 route Lepage, Saint-Ulric, QC G0J 3H0,  Canada",418-737-1117,,48.730662,-67.744961,,,Building,CO,Hugues Mathieu,9534
SGARPQ,LHTRPQXA,Central Les Hauteurs,"44 rue Tremblay, Les Hauteurs, QC G0K 1C0, Canada",418-798-1105,,48.377889,-68.112466,,,Building,CO,Hugues Mathieu,9534
LISVPQ,LISVPQXA,Hutte Isle Verte,"619 Rang Pettigrew, Ile Verte, Qc, Canada",418-898-3442,,48.05591,-69.284549,,,Building,FOT,Hugues Mathieu,9534
LMCNPQ,LMCNPQXQ,Central Les Méchins,"111 route Louis-Verreault, Les Mechins, QC G0J 1T0, Canada",418-729-1005,,49.000084,-66.981357,,,Building,CO,Hugues Mathieu,9530
STMOPQ,LRDMPQXQ,Central La Rédemption,"2 rue Viens, La Redemption, QC G0J 1P0, Canada",418-776-1106,,48.446835,-67.882151,,,Building,CO,Hugues Mathieu,9534
LUVLPQ,LUVLPQXQ,Central Luceville,"46 rue Bouchard, Luceville, QC G0K 1P0, Canada",418-739-1005,,48.52732,-68.346494,,,Building,CO,Hugues Mathieu,9534
MATNPQ,MATNPQAU,Cogeco Matane,"63 rue Brillant, Matane, QC G4W 3M6, Canada",,,48.836405,-67.565961,Site de COGECO,,Building,Customer premise,Hugues Mathieu,9534
MATNPQ,MATNPQU0001,ERA #1 Matane,"319 rue Fournier, Matane, QC G4W 1Y2, Canada",,,48.84838,-67.539997,,,Remote cabinet,RDAC,Hugues Mathieu,9534
MATNPQ,MATNPQU0002,ERA #2 Matane,"159 boulevard Dion, Matane, QC G4W 4B6, Canada",,,48.845994,-67.546864,,,Remote cabinet,RDAC,Hugues Mathieu,9534
MATNPQ,MATNPQU0003,ERA #3 Matane,"454 rue Saint Jean, Matane, QC G4W 2H5, Canada",,,48.842026,-67.542078,,,Remote cabinet,RDAC,Hugues Mathieu,9534
MATNPQ,MATNPQU0004,ERA #4 Matane,"10 rue du Plateau, Matane, QC G4W 1T9, Canada",,,48.833227,-67.537251,,,Remote cabinet,RDAC,Hugues Mathieu,9534
MATNPQ,MATNPQU0005,ERA #5 Matane,"265 rue Saint-Joseph, Matane, QC G4W 2P3, Canada",,,48.84091,-67.519441,,,Remote cabinet,RDAC,Hugues Mathieu,9534
MATNPQ,MATNPQU0006,ERA #6 Matane,"239 avenue Jacques Cartier, Matane, QC G4W 2N3, Canada",,,48.845598,-67.516651,P1 sur rue Rene-Tremblay,,Remote cabinet,RDAC,Hugues Mathieu,9534
MATNPQ,MATNPQU0007,ERA #7 Matane,"254 rue du Bosquet, Matane, QC G4W 2S9, Canada",,,48.844426,-67.518067,,,Remote cabinet,RDAC,Hugues Mathieu,9534
MATNPQ,MATNPQU0008,ERA #8 Matane,"218 avenue d'Amours, Matane, QC G4W 1H9, Canada",,,48.848126,-67.524204,,,Remote cabinet,RDAC,Hugues Mathieu,9534
MATNPQ,MATNPQU0009,ERA #9 Matane,"164 rue des Ursulines, Matane, QC G4W 1H2, Canada",,,48.846658,-67.520449,,,Remote cabinet,RDAC,Hugues Mathieu,9534
MATNPQ,MATNPQXA,Central Matane-sur-Mer,"51 rue Emile-Pinel, Matane, QC G4W 3M6, Canada",418-566-1117,,48.827114,-67.582746,,,Building,CO,Hugues Mathieu,9534
MATNPQ,MATNPQXB,Central Grand-détour,"1069A avenue Desjardins, Matane, QC G4W 2Z9, Canada",418-566-1106,,48.779136,-67.54416,,,Building,CO,Hugues Mathieu,9534
MATNPQ,MATNPQXE,Centre de Service Matane,"44 Rue du Parc Industriel, Matane, QC G4W 0J4 Canada",,,48.837718,-67.56081,,,Building,Compound,Hugues Mathieu,9534
MATNPQ,MATNPQXQ,Central Matane,"112 rue St Pierre, Matane, QC G4W 2B5, Canada",418-566-1005,,48.846753,-67.530583,,,Building,CO,Hugues Mathieu,9534
MTJLPQ,MTJLPQXQ,Central Mont-Joli,"1531 rue Lindsay, Mont-Joli, QC G5H 3A1, Canada",418-775-1005,,48.586849,-68.190799,,,Building,CO,Hugues Mathieu,9534
MTJLPQ,PADOPQXA,Central Padoue,"140 rue Gagnon, Padoue, QC G0J 1X0, Canada",418-775-1115,,48.576806,-67.991778,,,Building,CO,Hugues Mathieu,9534
RMKIPQ,PNPRPQAD,CFER (TVA) Rimouski,"465 Boulevard Sainte-Anne, Rimouski, QC G5M 1E9, Canada",,,48.499055,-68.479886,,,Building,Customer premise,Hugues Mathieu,9534
RMKIPQ,PNPRPQXA,Central Pointe-au-Père 1,"231 avenue du Pere Nouvel, Rimouski, QC G5M 1L6, Canada",418-723-1107,,48.511528,-68.462159,Pointe-au-Pere #2 (P;ateau),,Building,CO,Hugues Mathieu,9534
RMKIPQ,PNPRPQXB,Central Pointe-au-Père 2,"326 avenue des Violettes, Pointe-au-Pere, QC G5M 1G4, Canada",418-723-1108,,48.496796,-68.478416,#1 Village,,Building,CO,Hugues Mathieu,9534
MTJLPQ,PRICPQU7000,ERA #2 Price,"P85-1, Route 132",,,48.634064,-68.115481,,,Remote cabinet,RDAC,Hugues Mathieu,9534
MTJLPQ,PRICPQXQ,Central Price,"1 rue Francois-Xavier-Michaud, Price, QC G0J 1Z0, Canada",418-775-1105,,48.605745,-68.123796,,,Building,CO,Hugues Mathieu,9534
MATNPQ,PTMTPQXA,Central Petit-Matane,"959 route 132, Petit-Matane, QC G0J 1Z0, Canada",418-566-1106,,48.86689231,-67.43933624,,,Building,CO,Hugues Mathieu,9534
STULPQ,RBLHPQXA,Radio St-Ulric,"3253 chemin du Lac des Iles, Saint-Ulric, QC G0J 3H0, Canada",,,48.755114,-67.698784,Radio,,Building,CO,Hugues Mathieu,9534
RBLUPQ,RBLUPQAF,FOT Riviere Bleue,"40 Rue de la Cour, Rivière-Bleue, QC G0L 2B0",418-893-7156,,47.4417,-69.0473,"​Clé ONA
Code cadenas (6685) ",,Building,FOT,Hugues Mathieu,9534
RDLPPQ,RDLPPQAR,Télé Inter-Rives,"15, Rue de la Chute, Rivière-du-Loup, QC, G5R 5B7  
",,,47.831503,-69.531202,"Studio contact is:

Germain Gélinas,
Vice-Président Opérations et
Directeur Technique.
Télé Inter-Rives Ltée
Tel : 418-867-1341
germain.gelinas@ckrt.ca

Patrice Soucy
Technicien
Télé Inter-Rives Ltée
Tel : 418-868-7115
Cell :418-860-8403
",,Building,Customer premise,Hugues Mathieu,9534
RDLPPQ,RDLPPQBG,Colo Rivière-du-Loup,"190 rue Delage, Rivière-du-Loup, Qc, Canada",,,47.815845,-69.518342,,,Building,Colocation,Hugues Mathieu,9534
RDLPPQ,RDLPPQXA,FOT Rivière-du-Loup,"76 Bl Cartier, Rivière-du-loup, QC, Canada",418-867-4331,,47.852219,-69.5432,,,Building,FOT,Hugues Mathieu,9534
RMKIPQ,RMKIPQAD,Acces Immo Université,"300 allee des Ursulines, Rimouski, QC G5L 3A1, Canada",,,48.453186,-68.512394,UQAR,,Building,POP,Hugues Mathieu,9534
RMKIPQ,RMKIPQCK,Accès Immo CNE,"217 avenue Leonidas Sud, Rimouski, QC G5L, Canada",,,48.460493,-68.508419,CNE,,Building,POP,Hugues Mathieu,9534
RMKIPQ,RMKIPQEX,Hydro-Québec Rimouski,"389 Vanier, Rimouski, QC, Canada",,,48.44252,-68.540198,,,Building,FOT,Hugues Mathieu,9534
RMKIPQ,RMKIPQFD,Central Boul Arthur-Buies,"96 boulevard Arthur-Buies Est, Rimouski, QC G5L, Canada",418-722-1020,,48.444949,-68.50644,Arthur-Buies,,Building,CO,Hugues Mathieu,9534
RMKIPQ,RMKIPQHX,QIDC,"190 rue des Negociants, Rimouski, QC G5M 1A7, Canada",418-749-1290,,48.464214,-68.501537,SIDC (TELCO #1),,Building,POP,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0000,ERA #3 Rimouski,"rue Lausane, Rimouski, QC, Canada. (CIVIC : CORNER Monte des Saules, Rimouski)",418-725-0243,,48.41554596,-68.57145532,Nazareth # 1 - cote du cimetiere,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0002,ERA #21 Rimouski,"avenue du Pere-Nouvel, Rimouski, QC, Canada. (CIVIC : CORNER des Veterans et de Pere-Nouvel, Rimouski)",418-722-9780,,48.50675218,-68.4538832,"Anciennement avenue Pere-Nouvel, Pointe-Au-Pere #1",,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0003,ERA #41 Rimouski,"boulevard Sainte-Anne, Rimouski, QC, Canada. (CIVIC : CORNER avenue de l'Industrie, Rimouski)",418-731-2835,,48.52358352,-68.44976915,Pointe-Au-Pere,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0004,ERA #8 Rimouski,"boulevard Sainte-Anne, Rimouski, QC, Canada. (CIVIC : CORNER Paquet Nord - LEFT # 639 boulevard Sainte-Anne, Rimouski)",418-724-5016,,48.50209188,-68.47418465,Pointe-au-Pere #2,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0005,ERA #7 Rimouski,"boulevard Sainte-Anne, Rimouski, QC, Canada. (CIVIC : CORNER boulevard Sainte-Anne et du Fleuve, Rimouski)",418-725-2053,,48.48870305,-68.49110492,Pointe-au-Pere #2,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0006,ERA #9 Rimouski,"avenue Imperiale, Rimouski, QC, Canada. (CIVIC : CORNER Saint-Germain Ouest et Banville, Rimouski)",418-724-6370,,48.47451286,-68.51209233,Rimouski Est - derriere la cantine,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0007,ERA #71 Rimouski,"boulevard Saint-Germain Ouest, Rimouski, QC, Canada -  (CIVIC : FRONT # 1188 boulevard Saint-Germain Ouest)",418-724-6759,,48.41381143,-68.61886339,Sacre-Coeur #1,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0008,ERA #2 Rimouski,"rue Forest, Rimouski, QC, Canada. (CIVIC : LEFT # 674 rue Forest - coin Louis-David, Rimouski)",418-725-0241,,48.43530983,-68.57784994,Sacre-Cœur #2,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0009,ERA #4 Rimouski,"rue Pere Joseph-Jean, Rimouski, QC, Canada. (CIVIC : LEFT # 508 rue Pere Joseph-Jean, Rimouski)",418-725-2052,,48.42715802,-68.52202346,Terrasse Arthur-Buies,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0010,ERA #26 Rimouski,"avenue Rouleau, Rimouski, QC, Canada. (CIVIC : FRONT # 415 avenue Rouleau, Rimouski)",418-724-4633,,48.43773069,-68.51780506,A cote du tennis de Rimouski,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0011,ERA #27 Rimouski,"avenue de la Cathedrale, Rimouski, QC, Canada. (CIVIC : BACK # 375 avenue de la Cathedrale, Rimouski)",418-732-3103,,48.44268148,-68.51655705,Derriere l'Eglise Saint-Piex,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0012,ERA #24 Rimouski,"rue Leonard, Rimouski, QC, Canada. (CIVIC : LEFT # 195 rue Leonard - CORNER rue Leonard et Saint-Pierre, Rimouski)",418-725-4116,,48.4569432,-68.51421046,,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0013,ERA #23 Rimouski,"rue Leonidas, Rimouski, QC, Canada. (CIVIC : CORNER Saint-Eugene et Jessop, Rimouski)",418-724-6773,,48.46646485,-68.51543925,A cote du Normandin,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0014,ERA #28 Rimouski,"rue Saint-Jean Baptiste Ouest, CJBR TV, Rimouski, QC, Canada. (CIVIC : CORNER avenue Sirois, Rimouski)",418-722-6787,,48.4412948,-68.53379846,CJBR TV,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0015,ERA #25 Rimouski,"rue Dumoulin, Rimouski,  QC, Canada. (CIVIC : CORNER rue Tessier et rue Parent, Rimouski, QC, Canada)",418-731-2603,,48.43274843,-68.54289087,,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0016,ERA #22 Rimouski,"rue Gauvreau, Rimouski, QC, Canada. (CIVIC : CORNER Saint-Germain et Saint-Leonard, Rimouski)",418-724-7630,,48.458913,-68.519019,,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0017,ERA #20 Rimouski,"chemin du Panorama, Rimouski, QC, Canada. (CIVIC : FRONT  # 401 chemin du Panorama, Rimouski)",418-723-9613,,48.42099348,-68.51339707,,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0018,ERA #19 Rimouski,"chemin du Sommet, Rimouski, QC, Canada. (CIVIC : CORNER Cathedrale et rue de Bourgogne, Rimouski)",418-722-6542,,48.43549547,-68.50187316,Anciennement avenue Pere-Nouvel,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0019,ERA #18 Rimouski,"avenue de la Cathedrale, Rimouski, QC, Canada. (CIVIC : CORNER 15e Rue, Rimouski)",418-730-0292,,48.43902896,-68.50866475,,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0020,ERA #17 Rimouski,"2e Rue Ouest, Rimouski, QC, Canada. (CIVIC : CORNER Emile Neligan, Rimouski)",418-723-7386,,48.44251571,-68.5203789,Entre le Colise et les Fusiliers du Saint-Laurent,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0021,ERA #16 Rimouski,"2ième rue, P7 avenue Sirois, Rimouski, QC, Canada. (CIVIC : FRONT # 359 avenue Sirois - CORNER Sirois, Rimouski)",418-723-3516,,48.43764337,-68.52673305,,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0022,ERA #14 Rimouski,"rue Tessier, Rimouski, QC, Canada. (CIVIC : RIGHT # 345 rue Tessier, Rimouski - BETWEEN rue Saint-Laurent et Saint-Joseph - CORNER Saint-Laurent et Tessier, Rimouski)",418-724-0237,,48.43888818,-68.53505995,,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0023,ERA #10 Rimouski,"chemin des Pres, Rimouski, QC, Canada. (CIVIC : CORNER # 898 avenue de la Cathedrale Rimouski - LEFT # 21 des Pres, Rimouski)",418-723-5459,,48.41914169,-68.47688918,,,Remote cabinet,RDAC,Hugues Mathieu,9534
RMKIPQ,RMKIPQU0024,ERA #1 Rimouski,"boulevard Saint-Germain Ouest, Rimouski, QC, Canada",418-723-2376,,48.43894053,-68.55191014,A gauche du 445 (Confort Inn),,Remote cabinet,RDAC,Hugues Mathieu,9534
